### BatterySoCMonitor version 1.1.0
# delay		:	10
# verbose	:	True
# beautify	:	True
# log_file	:	log files/Lenovo-Yoga-530-Fedora_idle.txt
# minimum_soc	:	15
# maximum_soc	:	None
# cmd_start	:	None
# cmd_end	:	shutdown now
# workers	:	None

timeExecuted	bat %	timeRemaining
hh:mm:ss		hh:mm:ss
---------	-------	---------
08:24:40	 25.17%	03:15:32
08:24:50	 25.14%	03:12:40
08:25:00	 25.12%	03:02:06
08:25:10	 25.70%	02:54:57
08:25:20	 25.50%	02:59:47
08:25:30	 25.50%	03:06:39
08:25:40	 24.98%	03:09:16
08:25:50	 24.96%	03:06:01
08:26:00	 24.94%	03:08:52
08:26:10	 24.94%	03:11:35
08:26:20	 24.92%	03:09:40
08:26:30	 24.89%	03:10:44
08:26:40	 24.85%	03:11:53
08:26:50	 24.83%	03:09:31
08:27:00	 24.80%	03:10:12
08:27:10	 24.78%	03:11:13
08:27:20	 24.76%	03:10:34
08:27:30	 24.73%	03:09:59
08:27:40	 24.71%	03:11:38
08:27:50	 24.67%	03:10:47
08:28:00	 24.64%	03:08:56
08:28:10	 24.62%	03:09:45
08:28:20	 24.60%	03:10:30
08:28:30	 24.57%	03:05:08
08:28:40	 24.55%	03:06:50
08:28:50	 24.51%	03:08:27
08:29:00	 24.50%	03:06:12
08:29:10	 24.46%	03:08:06
08:29:20	 24.44%	03:08:47
08:29:30	 24.42%	03:06:54
08:29:40	 24.39%	03:07:34
08:29:50	 24.37%	03:07:45
08:30:00	 24.33%	03:03:58
08:30:10	 24.32%	03:05:36
08:30:20	 24.28%	03:06:46
08:30:30	 24.26%	03:06:34
08:30:40	 24.23%	03:05:34
08:30:50	 24.21%	03:06:14
08:31:00	 24.19%	03:06:43
08:31:10	 24.16%	03:01:20
08:31:20	 24.12%	03:04:46
08:31:30	 24.10%	03:06:22
08:31:40	 24.70%	03:04:22
08:31:50	 24.70%	03:05:47
08:32:00	 24.50%	03:04:17
08:32:10	 24.30%	03:01:01
08:32:20	 24.00%	03:03:06
08:32:30	 23.98%	03:03:56
08:32:40	 23.94%	03:02:06
08:32:50	 23.92%	03:03:43
08:33:00	 23.89%	03:04:19
08:33:10	 23.87%	03:03:26
08:33:20	 23.85%	03:03:36
08:33:30	 23.82%	03:04:12
08:33:40	 23.78%	03:03:56
08:33:50	 23.76%	02:58:59
08:34:00	 23.73%	03:01:32
08:34:10	 23.71%	03:02:07
08:34:20	 23.69%	03:01:04
08:34:30	 23.66%	03:01:43
08:34:40	 23.64%	03:02:26
08:34:50	 23.60%	02:58:48
08:35:00	 23.58%	03:00:31
08:35:10	 23.55%	03:01:17
08:35:20	 23.53%	02:59:10
08:35:30	 23.51%	03:00:05
08:35:40	 23.48%	03:01:13
08:35:50	 23.46%	02:58:55
08:36:00	 23.42%	02:59:26
08:36:10	 23.39%	03:00:44
08:36:20	 23.37%	03:01:20
08:36:30	 23.35%	02:56:08
08:36:40	 23.32%	02:58:45
08:36:50	 23.30%	02:59:31
08:37:00	 23.26%	02:57:56
08:37:10	 23.25%	02:57:51
08:37:20	 23.21%	02:58:54
08:37:30	 23.19%	02:57:28
08:37:40	 23.17%	02:58:16
08:37:50	 23.14%	02:58:22
08:38:00	 23.12%	02:56:52
08:38:10	 23.12%	02:58:21
08:38:20	 23.80%	02:58:44
08:38:30	 23.50%	02:57:00
08:38:40	 23.30%	02:57:09
08:38:50	 23.10%	02:57:32
08:39:00	 22.98%	02:57:45
08:39:10	 22.96%	02:53:11
08:39:20	 22.92%	02:55:28
08:39:30	 22.91%	02:56:58
08:39:40	 22.87%	02:55:18
08:39:50	 22.85%	02:54:31
08:40:00	 22.82%	02:54:44
08:40:10	 22.80%	02:53:29
08:40:20	 22.78%	02:53:31
08:40:30	 22.75%	02:54:11
08:40:40	 22.73%	02:53:07
08:40:50	 22.69%	02:54:12
08:41:00	 22.67%	02:54:52
08:41:10	 22.64%	02:53:03
08:41:20	 22.62%	02:53:39
08:41:30	 22.60%	02:54:44
08:41:40	 22.57%	02:53:15
08:41:50	 22.53%	02:49:23
08:42:00	 22.51%	02:51:15
08:42:10	 22.48%	02:49:46
08:42:20	 22.46%	02:50:04
08:42:30	 22.44%	02:51:47
08:42:40	 22.41%	02:43:26
08:42:50	 22.39%	02:45:21
08:43:00	 22.35%	02:48:57
08:43:10	 22.33%	02:51:44
08:43:20	 22.30%	02:48:56
08:43:30	 22.28%	02:50:42
08:43:40	 22.26%	02:51:53
08:43:50	 22.23%	02:49:34
08:44:00	 22.19%	02:50:13
08:44:10	 22.17%	02:51:03
08:44:20	 22.14%	02:49:43
08:44:30	 22.12%	02:46:28
08:44:40	 22.10%	02:49:25
08:44:50	 22.10%	02:48:48
08:45:00	 22.70%	02:49:00
08:45:10	 22.50%	02:49:49
08:45:20	 22.10%	02:50:11
08:45:30	 21.96%	02:48:29
08:45:40	 21.96%	02:48:49
08:45:50	 21.94%	02:48:37
08:46:00	 21.92%	02:47:28
08:46:10	 21.89%	02:48:00
08:46:20	 21.87%	02:48:58
08:46:30	 21.83%	02:47:25
08:46:40	 21.80%	02:47:44
08:46:50	 21.78%	02:48:19
08:47:00	 21.76%	02:46:43
08:47:10	 21.73%	02:44:23
08:47:20	 21.71%	02:46:09
08:47:30	 21.67%	02:47:07
08:47:40	 21.66%	02:45:19
08:47:50	 21.62%	02:46:43
08:48:00	 21.60%	02:46:37
08:48:10	 21.57%	02:44:23
08:48:20	 21.55%	02:44:57
08:48:30	 21.53%	02:47:32
08:48:40	 21.50%	02:45:49
08:48:50	 21.48%	02:46:51
08:49:00	 21.44%	02:46:32
08:49:10	 21.42%	02:44:50
08:49:20	 21.39%	02:45:01
08:49:30	 21.37%	02:44:52
08:49:40	 21.33%	02:43:15
08:49:50	 21.32%	02:41:20
08:50:00	 21.28%	02:42:41
08:50:10	 21.26%	02:44:01
08:50:20	 21.23%	02:42:43
08:50:30	 21.23%	02:44:12
08:50:40	 21.21%	02:44:56
08:50:50	 21.16%	02:42:17
08:51:00	 21.14%	02:42:12
08:51:10	 21.14%	02:43:50
08:51:20	 21.10%	02:42:09
08:51:30	 21.70%	02:43:03
08:51:40	 21.50%	02:43:13
08:51:50	 21.30%	02:40:48
08:52:00	 21.10%	02:41:24
08:52:10	 20.98%	02:40:21
08:52:20	 20.94%	02:38:19
08:52:30	 20.92%	02:38:29
08:52:40	 20.89%	02:39:52
08:52:50	 20.87%	02:40:57
08:53:00	 20.85%	02:39:24
08:53:10	 20.82%	02:40:45
08:53:20	 20.80%	02:40:33
08:53:30	 20.76%	02:39:04
08:53:40	 20.75%	02:39:24
08:53:50	 20.71%	02:40:00
08:54:00	 20.69%	02:37:44
08:54:10	 20.67%	02:46:18
08:54:20	 20.64%	02:45:55
08:54:30	 20.64%	02:46:30
08:54:40	 20.62%	02:45:49
08:54:50	 20.58%	02:45:51
08:55:00	 20.55%	02:47:27
08:55:10	 20.53%	02:38:52
08:55:20	 20.51%	02:45:06
08:55:30	 20.48%	02:44:50
08:55:40	 20.46%	02:44:44
08:55:50	 20.46%	02:44:34
08:56:00	 20.42%	02:44:28
08:56:10	 20.41%	02:44:15
08:56:20	 20.37%	02:43:53
08:56:30	 20.35%	02:43:40
08:56:40	 20.32%	02:43:45
08:56:50	 20.32%	02:43:38
08:57:00	 20.30%	02:43:22
08:57:10	 20.28%	02:43:06
08:57:20	 20.25%	02:43:03
08:57:30	 20.21%	02:42:51
08:57:40	 20.19%	02:42:59
08:57:50	 20.17%	02:42:15
08:58:00	 20.17%	02:42:19
08:58:10	 20.14%	02:42:06
08:58:20	 20.12%	02:41:50
08:58:30	 20.80%	02:41:38
08:58:40	 20.70%	02:41:39
08:58:50	 20.30%	02:41:19
08:59:00	 20.30%	02:41:26
08:59:10	 20.10%	02:41:07
08:59:20	 19.98%	02:41:01
08:59:30	 19.96%	02:41:36
08:59:40	 19.94%	02:40:26
08:59:50	 19.91%	02:40:16
09:00:00	 19.89%	02:40:10
09:00:10	 19.89%	02:40:00
09:00:20	 19.85%	02:40:21
09:00:30	 19.82%	02:39:39
09:00:40	 19.80%	02:39:26
09:00:50	 19.78%	02:39:23
09:01:00	 19.78%	02:39:13
09:01:10	 19.76%	02:39:01
09:01:20	 19.73%	02:38:55
09:01:30	 19.69%	02:38:42
09:01:40	 19.67%	02:38:20
09:01:50	 19.64%	02:38:14
09:02:00	 19.64%	02:38:44
09:02:10	 19.62%	02:38:24
09:02:20	 19.60%	02:37:49
09:02:30	 19.57%	02:37:39
09:02:40	 19.55%	02:37:33
09:02:50	 19.51%	02:37:34
09:03:00	 19.48%	02:37:25
09:03:10	 19.48%	02:37:08
09:03:20	 19.46%	02:36:55
09:03:30	 19.44%	02:36:56
09:03:40	 19.42%	02:36:24
09:03:50	 19.39%	02:36:54
09:04:00	 19.35%	02:36:05
09:04:10	 19.35%	02:36:21
09:04:20	 19.33%	02:35:46
09:04:30	 19.30%	02:35:33
09:04:40	 19.28%	02:35:24
09:04:50	 19.26%	02:35:15
09:05:00	 19.23%	02:35:02
09:05:10	 19.23%	02:34:59
09:05:20	 19.21%	02:34:59
09:05:30	 19.17%	02:34:47
09:05:40	 19.16%	02:34:37
09:05:50	 19.12%	02:34:08
09:06:00	 19.10%	02:33:59
09:06:10	 19.10%	02:34:05
09:06:20	 19.70%	02:33:43
09:06:30	 19.50%	02:33:31
09:06:40	 19.30%	02:33:24
09:06:50	 19.00%	02:33:21
09:07:00	 18.96%	02:32:56
09:07:10	 18.96%	02:32:56
09:07:20	 18.94%	02:32:47
09:07:30	 18.92%	02:32:37
09:07:40	 18.89%	02:32:21
09:07:50	 18.87%	02:32:09
09:08:00	 18.83%	02:32:03
09:08:10	 18.82%	02:31:40
09:08:20	 18.82%	02:31:50
09:08:30	 18.78%	02:31:34
09:08:40	 18.76%	02:31:34
09:08:50	 18.73%	02:31:22
09:09:00	 18.71%	02:30:56
09:09:10	 18.71%	02:30:59
09:09:20	 18.69%	02:30:50
09:09:30	 18.66%	02:30:28
09:09:40	 18.62%	02:30:18
09:09:50	 18.60%	02:30:06
09:10:00	 18.57%	02:30:09
09:10:10	 18.55%	02:29:44
09:10:20	 18.55%	02:29:47
09:10:30	 18.53%	02:29:28
09:10:40	 18.50%	02:29:25
09:10:50	 18.48%	02:29:03
09:11:00	 18.44%	02:29:00
09:11:10	 18.42%	02:28:44
09:11:20	 18.42%	02:28:41
09:11:30	 18.39%	02:28:25
09:11:40	 18.37%	02:28:15
09:11:50	 18.35%	02:28:00
09:12:00	 18.32%	02:28:00
09:12:10	 18.30%	02:27:38
09:12:20	 18.30%	02:27:38
09:12:30	 18.26%	02:27:28
09:12:40	 18.23%	02:27:15
09:12:50	 18.21%	02:27:09
09:13:00	 18.19%	02:26:50
09:13:10	 18.17%	02:26:41
09:13:20	 18.17%	02:26:50
09:13:30	 18.14%	02:26:25
09:13:40	 18.10%	02:26:25
09:13:50	 18.80%	02:26:06
09:14:00	 18.50%	02:25:50
09:14:10	 18.30%	02:25:50
09:14:20	 18.30%	02:25:41
09:14:30	 18.10%	02:25:28
09:14:40	 17.98%	02:25:28
09:14:50	 17.96%	02:25:03
09:15:00	 17.92%	02:24:50
09:15:10	 17.89%	02:24:40
09:15:20	 17.87%	02:24:43
09:15:30	 17.87%	02:24:31
09:15:40	 17.85%	02:24:12
09:15:50	 17.82%	02:24:09
09:16:00	 17.80%	02:23:53
09:16:10	 17.76%	02:23:55
09:16:20	 17.75%	02:23:28
09:16:30	 17.75%	02:23:25
09:16:40	 17.71%	02:23:09
09:16:50	 17.69%	02:23:27
09:17:00	 17.67%	02:22:47
09:17:10	 17.64%	02:22:46
09:17:20	 17.62%	02:22:49
09:17:30	 17.62%	02:22:21
09:17:40	 17.58%	02:22:06
09:17:50	 17.57%	02:21:59
09:18:00	 17.53%	02:21:55
09:18:10	 17.51%	02:21:31
09:18:20	 17.51%	02:21:34
09:18:30	 17.48%	02:21:33
09:18:40	 17.46%	02:21:12
09:18:50	 17.44%	02:20:56
09:19:00	 17.41%	02:20:52
09:19:10	 17.37%	02:20:37
09:19:20	 17.35%	02:20:21
09:19:30	 17.35%	02:20:24
09:19:40	 17.32%	02:20:05
09:19:50	 17.30%	02:19:59
09:20:00	 17.28%	02:20:10
09:20:10	 17.25%	02:19:33
09:20:20	 17.23%	02:19:21
09:20:30	 17.23%	02:19:21
09:20:40	 17.19%	02:19:17
09:20:50	 17.17%	02:18:55
09:21:00	 17.14%	02:18:49
09:21:10	 17.12%	02:18:36
09:21:20	 17.10%	02:18:20
09:21:30	 17.70%	02:18:05
09:21:40	 17.70%	02:18:14
09:21:50	 17.30%	02:18:01
09:22:00	 17.10%	02:17:45
09:22:10	 16.98%	02:17:27
09:22:20	 16.96%	02:17:20
09:22:30	 16.94%	02:17:07
09:22:40	 16.94%	02:17:42
09:22:50	 16.91%	02:16:58
09:23:00	 16.89%	02:16:48
09:23:10	 16.85%	02:16:24
09:23:20	 16.83%	02:16:17
09:23:30	 16.83%	02:16:14
09:23:40	 16.80%	02:16:10
09:23:50	 16.78%	02:15:54
09:24:00	 16.76%	02:15:56
09:24:10	 16.73%	02:15:29
09:24:20	 16.71%	02:15:19
09:24:30	 16.67%	02:15:12
09:24:40	 16.67%	02:15:15
09:24:50	 16.64%	02:14:54
09:25:00	 16.62%	02:15:13
09:25:10	 16.60%	02:12:14
09:25:20	 16.57%	02:13:53
09:25:30	 16.55%	02:13:04
09:25:40	 16.51%	02:12:54
09:25:50	 16.50%	02:12:42
09:26:00	 16.50%	02:12:42
09:26:10	 16.46%	02:12:26
09:26:20	 16.44%	02:12:14
09:26:30	 16.42%	02:12:04
09:26:40	 16.39%	02:12:00
09:26:50	 16.37%	02:11:39
09:27:00	 16.37%	02:11:39
09:27:10	 16.33%	02:11:29
09:27:20	 16.30%	02:11:16
09:27:30	 16.28%	02:11:07
09:27:40	 16.26%	02:10:54
09:27:50	 16.23%	02:10:44
09:28:00	 16.21%	02:10:40
09:28:10	 16.21%	02:10:26
09:28:20	 16.17%	02:10:11
09:28:30	 16.16%	02:10:12
09:28:40	 16.12%	02:09:51
09:28:50	 16.10%	02:09:39
09:29:00	 16.10%	02:09:39
09:29:10	 16.70%	02:09:34
09:29:20	 16.50%	02:09:08
09:29:30	 16.30%	02:09:01
09:29:40	 16.00%	02:08:54
09:29:50	 15.98%	02:08:38
09:30:00	 15.98%	02:08:36
09:30:10	 15.94%	02:08:28
09:30:20	 15.92%	02:08:16
09:30:30	 15.90%	02:08:06
09:30:40	 15.86%	02:07:51
09:30:50	 15.84%	02:07:33
09:31:00	 15.84%	02:07:38
09:31:10	 15.82%	02:07:33
09:31:20	 15.78%	02:07:10
09:31:30	 15.76%	02:06:58
09:31:40	 15.74%	02:06:48
09:31:50	 15.72%	02:06:40
09:32:00	 15.68%	02:06:28
09:32:10	 15.68%	02:06:22
09:32:20	 15.66%	02:06:15
09:32:30	 15.64%	02:05:57
09:32:40	 15.60%	02:05:50
09:32:50	 15.58%	02:05:37
09:33:00	 15.56%	02:05:25
09:33:10	 15.56%	02:05:30
09:33:20	 15.52%	02:05:15
09:33:30	 15.50%	02:05:00
09:33:40	 15.48%	02:04:50
09:33:50	 15.44%	02:04:55
09:34:00	 15.42%	02:04:53
09:34:10	 15.42%	02:04:22
09:34:20	 15.40%	02:04:27
09:34:30	 15.38%	02:04:02
09:34:40	 15.34%	02:04:00
09:34:50	 15.32%	02:03:31
09:35:00	 15.30%	02:03:26
09:35:10	 15.30%	02:03:24
09:35:20	 15.26%	02:03:16
09:35:30	 15.25%	02:02:56
09:35:40	 15.22%	02:02:51
09:35:50	 15.18%	02:02:39
09:36:00	 15.16%	02:02:34
09:36:10	 15.16%	02:02:18
09:36:20	 15.14%	02:02:06
09:36:30	 15.11%	02:02:24
09:36:40	 15.80%	02:01:43
09:36:50	 15.60%	02:01:30
09:37:00	 15.30%	02:01:41
09:37:10	 15.30%	02:01:20
09:37:20	 15.00%	02:01:03
09:37:30	 14.99%	02:00:58
Batteries state of charge reached the minimum level. Terminating script.

# Script started at 13.12.2021 20:57:12 with 99% and expected runtime of 15:12:56.
# Script terminated at 14.12.2021 06:34:42 with 15% and expected runtime of 02:00:58.
Goodbye!
