### BatterySoCMonitor version 1.1.0
# delay		:	10
# verbose	:	True
# beautify	:	True
# log_file	:	log_file/Lenovo-Yoga-530-newBatt_charge_-_1.txt
# minimum_soc	:	None
# maximum_soc	:	100
# cmd_start	:	None
# cmd_end	:	None
# workers	:	None

timeExecuted	bat %	timeRemaining
hh:mm:ss		hh:mm:ss
---------	-------	---------
01:51:30	 98.90%	00:00:00?
01:51:40	 98.95%	00:00:00?
01:51:50	 98.96%	00:00:00?
01:52:00	 98.98%	00:00:00?
01:52:10	 98.98%	00:00:00?
01:52:20	 99.10%	00:00:00?
01:52:30	 99.40%	00:00:00?
01:52:40	 99.60%	00:00:00?
01:52:50	 99.70%	00:00:00?
01:53:00	 99.70%	00:00:00?
01:53:10	 99.90%	00:00:00?
01:53:20	 99.12%	00:00:00?
01:53:30	 99.14%	00:00:00?
01:53:40	 99.15%	00:00:00?
01:53:50	 99.15%	00:00:00?
01:54:00	 99.18%	00:00:00?
01:54:10	 99.20%	00:00:00?
01:54:20	 99.23%	00:00:00?
01:54:30	 99.23%	00:00:00?
01:54:40	 99.23%	00:00:00?
01:54:50	 99.26%	00:00:00?
01:55:00	 99.29%	00:00:00?
01:55:10	 99.31%	00:00:00?
01:55:20	 99.31%	00:00:00?
01:55:30	 99.34%	00:00:00?
01:55:40	 99.35%	00:00:00?
01:55:50	 99.37%	00:00:00?
01:56:00	 99.37%	00:00:00?
01:56:10	 99.40%	00:00:00?
01:56:20	 99.43%	00:00:00?
01:56:30	 99.43%	00:00:00?
01:56:40	 99.45%	00:00:00?
01:56:50	 99.46%	00:00:00?
01:57:00	 99.48%	00:00:00?
01:57:10	 99.48%	00:00:00?
01:57:20	 99.51%	00:00:00?
01:57:30	 99.53%	00:00:00?
01:57:40	 99.54%	00:00:00?
01:57:50	 99.56%	00:00:00?
01:58:00	 99.56%	00:00:00?
01:58:10	 99.59%	00:00:00?
01:58:20	 99.60%	00:00:00?
01:58:30	 99.62%	00:00:00?
01:58:40	 99.62%	00:00:00?
01:58:50	 99.65%	00:00:00?
01:59:00	 99.65%	00:00:00?
01:59:10	 99.67%	00:00:00?
01:59:20	 99.68%	00:00:00?
01:59:30	 99.70%	00:00:00?
01:59:40	 99.70%	00:00:00?
01:59:50	 99.73%	00:00:00?
02:00:00	 99.75%	00:00:00?
02:00:10	 99.76%	00:00:00?
02:00:20	 99.79%	00:00:00?
02:00:30	 99.79%	00:00:00?
02:00:40	 99.79%	00:00:00?
02:00:50	 99.81%	00:00:00?
02:01:00	 99.84%	00:00:00?
02:01:10	 99.85%	00:00:00?
02:01:20	 99.87%	00:00:00?
02:01:30	 99.87%	00:00:00?
02:01:40	 99.87%	00:00:00?
02:01:50	 99.90%	00:00:00?
02:02:00	 99.92%	00:00:00?
02:02:10	 99.93%	00:00:00?
02:02:20	 99.95%	00:00:00?
02:02:30	 99.95%	00:00:00?
02:02:40	 99.95%	00:00:00?
02:02:50	 99.98%	00:00:00?
02:03:00	 99.98%	00:00:00?
02:03:10	 99.98%	00:00:00?
02:03:20	 99.98%	00:00:00?
02:03:30	 99.98%	00:00:00?
02:03:40	 99.98%	00:00:00?
02:03:50	 99.98%	00:00:00?
02:04:00	 99.98%	00:00:00?
02:04:10	 99.98%	00:00:00?
02:04:20	 99.98%	00:00:00?
02:04:30	 99.98%	00:00:00?
02:04:40	 99.98%	00:00:00?
02:04:50	 99.98%	00:00:00?
02:05:00	 99.98%	00:00:00?
02:05:10	 99.98%	00:00:00?
02:05:20	 99.98%	00:00:00?
02:05:30	 99.98%	00:00:00?
02:05:40	 99.98%	00:00:00?
02:05:50	 99.98%	00:00:00?
02:06:00	 99.98%	00:00:00?
02:06:10	 99.98%	00:00:00?
02:06:20	 99.98%	00:00:00?
02:06:30	 99.98%	00:00:00?
02:06:40	 99.98%	00:00:00?
02:06:50	 99.98%	00:00:00?
02:07:00	 99.98%	00:00:00?
02:07:10	 99.98%	00:00:00?
02:07:20	 99.98%	00:00:00?
02:07:30	 99.98%	00:00:00?
02:07:40	 99.98%	00:00:00?
02:07:50	 99.98%	00:00:00?
02:08:00	 99.98%	00:00:00?
02:08:10	 99.98%	00:00:00?
02:08:20	 99.98%	00:00:00?
02:08:30	 99.98%	00:00:00?
02:08:40	 99.98%	00:00:00?
02:08:50	 99.98%	00:00:00?
02:09:00	 99.98%	00:00:00?
02:09:10	 99.98%	00:00:00?
02:09:20	 99.98%	00:00:00?
02:09:30	 99.98%	00:00:00?
02:09:40	 99.98%	00:00:00?
02:09:50	 99.98%	00:00:00?
02:10:00	 99.98%	00:00:00?
02:10:10	 99.98%	00:00:00?
02:10:20	 99.98%	00:00:00?
02:10:30	 99.98%	00:00:00?
02:10:40	 99.98%	00:00:00?
02:10:50	 99.98%	00:00:00?
02:11:00	 99.98%	00:00:00?
02:11:10	 99.98%	00:00:00?
02:11:20	 99.98%	00:00:00?
02:11:30	 99.98%	00:00:00?
02:11:40	 99.98%	00:00:00?
02:11:50	 99.98%	00:00:00?
02:12:00	 99.98%	00:00:00?
02:12:10	 99.98%	00:00:00?
02:12:20	 99.98%	00:00:00?
02:12:30	100.00%	00:00:00?
Batteries state of charge reached the maximum level. Terminating script.

# Script started at 18.12.2021 12:12:42 with 31% and expected runtime of 00:00:00?.
# Script terminated at 18.12.2021 14:25:13 with 100% and expected runtime of 00:00:00?.
Goodbye!
